"user";"revenue";"units";"ls.date";"tsls";"rating";"ttp";"total.sessions";"completed";"completed.post";"win.rate";"tries";"device";"tbs";"tsad"
5477;"NULL";"NULL";"2015-05-27";"33146";-1;553;1;"0.155555555556";"0.4";"0.333333333333";"6.0";"ipad";"NULL";33700
4104;"NULL";"NULL";"2015-05-27";"8422";0;8583;7;"0.666666666667";"0.666666666667";"0.806451612903";"31.0";"iphone";"31001.0";196950
8801;"NULL";"NULL";"2015-05-26";"99806";0;481;2;"0.288888888889";"0.288888888889";"0.666666666667";"12.0";"ipad";"12502.0";100288
6106;"NULL";"NULL";"2015-05-27";"33719";0;16086;37;"0.666666666667";"0.688888888889";"0.316455696203";"79.0";"iphone";"4660.77777778";202186
2843;"NULL";"NULL";"2015-05-27";"9681";-1;2411;6;"0.333333333333";"0.688888888889";"0.333333333333";"15.0";"ipod";"3171.4";25412
2300;"NULL";"NULL";"2015-05-26";"170871";0;812;2;"0.4";"0.4";"0.708333333333";"24.0";"ipad";"88883.0";171684
2980;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";205976
8605;"NULL";"NULL";"2015-05-27";"18633";0;9503;8;"0.888888888889";"0.888888888889";"0.653846153846";"52.0";"ipad";"32581.7142857";240371
6034;"NULL";"NULL";"2015-05-26";"165713";0;2002;4;"0.4";"0.4";"0.681818181818";"22.0";"iphone";"2185.0";171311
591;"NULL";"NULL";"2015-05-26";"105759";0;4174;8;"0.444444444444";"0.488888888889";"0.666666666667";"18.0";"iphone";"9264.0";170708
3998;"NULL";"NULL";"2015-05-26";"122213";0;297;1;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"NULL";122511
3055;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";83103
7475;"NULL";"NULL";"2015-05-27";"6281";0;2269;5;"0.4";"0.444444444444";"0.625";"16.0";"iphone";"18561.75";80718
986;"NULL";"NULL";"2015-05-26";"133117";0;869;1;"0.288888888889";"0.288888888889";"0.857142857143";"7.0";"iphone";"NULL";133987
5081;"NULL";"NULL";"2015-05-25";"177469";0;951;3;"0.333333333333";"0.333333333333";"0.777777777778";"9.0";"iphone";"1990.0";181410
7382;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"ipad";"NULL";198180
7819;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.571428571429";"7.0";"iphone";"NULL";123184
695;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"NULL";138953
4420;"NULL";"NULL";"2015-05-27";"61013";-1;1834;2;"0.222222222222";"0.222222222222";"0.214285714286";"14.0";"ipod";"565.0";63412
6566;"NULL";"NULL";"2015-05-27";"19609";-1;822;5;"0.133333333333";"0.133333333333";"0.0909090909091";"11.0";"ipad";"967.75";23635
1759;"NULL";"NULL";"2015-05-25";"202061";0;17;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"93971.0";202079
9554;"NULL";"NULL";"2015-05-26";"95348";1;5710;6;"0.333333333333";"0.333333333333";"0.310810810811";"74.0";"ipad";"2983.2";110609
4775;"NULL";"NULL";"2015-05-26";"103744";0;1150;4;"0.333333333333";"0.333333333333";"0.8";"10.0";"iphone";"2764.66666667";112364
8974;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";188337
159;"NULL";"NULL";"2015-05-27";"5283";-1;240;2;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"91253.0";96636
9887;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";206579
735;"5.0";"1";"2015-05-27";"11336";0;15215;23;"0.666666666667";"0.777777777778";"0.567567567568";"37.0";"iphone";"8654.27272727";201734
2156;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"0.75";"4.0";"iphone";"NULL";187230
5533;"NULL";"NULL";"2015-05-26";"171129";-1;62;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";171192
336;"NULL";"NULL";"2015-05-25";"211906";-1;293;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"94.0";212227
7222;"NULL";"NULL";"2015-05-27";"4102";-1;1355;3;"0.266666666667";"0.666666666667";"0.666666666667";"9.0";"iphone";"63255.0";131968
9060;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";210871
8098;"NULL";"NULL";"2015-05-26";"97129";0;1460;2;"0.288888888889";"0.288888888889";"0.727272727273";"11.0";"ipad";"86536.0";98590
1222;"NULL";"NULL";"2015-05-27";"5720";0;1830;2;"0.4";"0.888888888889";"0.769230769231";"13.0";"iphone";"413.0";7722
5808;"NULL";"NULL";"2015-05-27";"48548";-1;206;3;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipod";"47725.5";109188
8889;"NULL";"NULL";"2015-05-27";"34031";-1;622;3;"0.177777777778";"0.177777777778";"0.4";"5.0";"iphone";"47695.5";129803
7797;"NULL";"NULL";"2015-05-27";"46880";0;4425;8;"0.444444444444";"0.444444444444";"0.62962962963";"27.0";"iphone";"2876.71428571";66932
765;"NULL";"NULL";"2015-05-27";"32691";0;2816;7;"0.222222222222";"0.222222222222";"0.4";"5.0";"iphone";"28242.0";202715
6242;"NULL";"NULL";"2015-05-25";"221057";0;198;2;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1147.0";221256
4401;"NULL";"NULL";"2015-05-26";"96643";0;4327;9;"0.177777777778";"0.177777777778";"0.0555555555556";"36.0";"ipad";"19947.625";253434
876;"NULL";"NULL";"2015-05-26";"106446";1;13405;22;"0.666666666667";"0.666666666667";"0.535353535354";"99.0";"iphone";"11064.1904762";242549
6574;"NULL";"NULL";"2015-05-27";"35103";1;2939;6;"0.333333333333";"0.333333333333";"0.228571428571";"35.0";"iphone";"34169.4";197553
8067;"NULL";"NULL";"2015-05-27";"2747";0;22780;13;"0.888888888889";"1.11111111111";"0.56";"50.0";"ipad";"7643.16666667";92858
5858;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"iphone";"NULL";82254
4602;"NULL";"NULL";"2015-05-27";"11409";-1;6148;5;"0.133333333333";"0.133333333333";"0.142857142857";"7.0";"iphone";"46783.75";200897
354;"NULL";"NULL";"2015-05-27";"34564";0;2842;6;"0.311111111111";"0.688888888889";"0.5625";"16.0";"iphone";"4925.6";59549
5830;"NULL";"NULL";"2015-05-27";"28084";0;1081;2;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"10961.0";39808
6878;"NULL";"NULL";"2015-05-27";"8598";0;433;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"497.0";9032
7660;"NULL";"NULL";"2015-05-27";"46299";0;1026;4;"0.288888888889";"0.333333333333";"0.4";"15.0";"iphone";"317.666666667";48135
2874;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipod";"NULL";78723
171;"NULL";"NULL";"2015-05-27";"6513";-1;30;2;"NULL";"NULL";"NULL";"NULL";"iphone";"166.0";6544
3287;"NULL";"NULL";"2015-05-25";"190708";1;353;2;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"398.0";191062
5310;"NULL";"NULL";"2015-05-26";"122169";0;111;2;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"14538.0";122281
9509;"NULL";"NULL";"2015-05-27";"24325";1;2440;4;"0.4";"0.733333333333";"0.846153846154";"13.0";"ipad";"3307.33333333";35244
6731;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.666666666667";"0.666666666667";"0.583333333333";"36.0";"ipad";"NULL";194036
9227;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";10970
4766;"NULL";"NULL";"2015-05-26";"122910";0;463;3;"0.222222222222";"0.222222222222";"1.0";"4.0";"iphone";"45290.5";206456
6882;"NULL";"NULL";"2015-05-26";"169004";0;1266;2;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipad";"3520.0";170271
2417;"NULL";"NULL";"2015-05-27";"5929";0;2063;5;"0.333333333333";"0.333333333333";"0.409090909091";"22.0";"iphone";"2497.25";16057
24;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"4.0";"iphone";"NULL";220136
9890;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";168274
7458;"NULL";"NULL";"2015-05-27";"51912";1;773;2;"0.177777777778";"0.333333333333";"0.333333333333";"6.0";"ipad";"424.0";52785
8032;"4.0";"1";"2015-05-27";"85529";0;2725;3;"0.4";"0.666666666667";"0.434782608696";"23.0";"iphone";"1126.0";88310
7432;"NULL";"NULL";"2015-05-27";"39535";0;1954;8;"0.4";"0.4";"0.529411764706";"17.0";"iphone";"11504.5714286";120079
9435;"NULL";"NULL";"2015-05-25";"181604";0;761;4;"0.222222222222";"0.222222222222";"0.285714285714";"14.0";"ipad";"6741.0";187906
515;"NULL";"NULL";"2015-05-27";"1623";0;435;1;"0.2";"0.333333333333";"0.8";"5.0";"iphone";"NULL";2059
6132;"NULL";"NULL";"2015-05-27";"52024";0;2619;5;"0.4";"0.4";"0.684210526316";"19.0";"iphone";"17452.0";122674
7860;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";41949
5460;"NULL";"NULL";"2015-05-27";"10599";0;589;2;"0.2";"0.2";"0.8";"5.0";"iphone";"39860.0";50463
1091;"NULL";"NULL";"2015-05-26";"111466";0;967;4;"0.266666666667";"0.266666666667";"0.875";"8.0";"iphone";"25973.3333333";189587
6842;"NULL";"NULL";"2015-05-25";"248426";0;104;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"119338.0";248531
57;"NULL";"NULL";"2015-05-25";"185606";0;731;2;"0.266666666667";"0.266666666667";"0.555555555556";"9.0";"ipod";"1147.0";186338
1809;"NULL";"NULL";"2015-05-27";"78148";0;14614;13;"0.555555555556";"0.555555555556";"0.727272727273";"22.0";"iphone";"13363.4166667";240083
8405;"NULL";"NULL";"2015-05-27";"72836";0;26203;61;"0.888888888889";"0.888888888889";"0.311827956989";"93.0";"iphone";"2707.31666667";218424
2624;"NULL";"NULL";"2015-05-27";"24636";-1;423;3;"0.155555555556";"0.155555555556";"1.0";"3.0";"iphone";"6027.0";36664
8055;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.333333333333";"0.888888888889";"0.875";"8.0";"iphone";"NULL";848
107;"NULL";"NULL";"2015-05-26";"169243";-1;192;2;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"47.0";169442
3028;"NULL";"NULL";"2015-05-26";"128298";0;4;2;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"70.0";128303
4404;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.666666666667";"3.0";"iphone";"NULL";192184
6910;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";243179
1678;"NULL";"NULL";"2015-05-26";"140205";0;118;3;"0.155555555556";"0.155555555556";"0.5";"4.0";"iphone";"30061.0";174469
3368;"NULL";"NULL";"2015-05-27";"54095";0;4900;3;"0.488888888889";"0.666666666667";"0.6";"30.0";"ipad";"19773.5";96527
7984;"NULL";"NULL";"2015-05-25";"218180";0;205;2;"0.333333333333";"0.333333333333";"0.666666666667";"12.0";"ipad";"897.0";218386
7485;"NULL";"NULL";"NULL";"NULL";1;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";110919
9965;"NULL";"NULL";"2015-05-27";"57664";-1;61;3;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"4723.0";57762
4459;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";190455
9116;"NULL";"NULL";"2015-05-25";"174981";0;737;5;"0.177777777778";"0.177777777778";"0.3";"10.0";"iphone";"8169.5";207062
5988;"NULL";"NULL";"2015-05-27";"39124";0;14617;9;"0.711111111111";"0.888888888889";"0.397260273973";"73.0";"ipad";"10005.875";122502
7413;"NULL";"NULL";"2015-05-26";"119992";-1;400;2;"0.155555555556";"0.177777777778";"0.166666666667";"6.0";"iphone";"29573.0";149880
1178;"NULL";"NULL";"2015-05-26";"129205";0;6171;7;"0.622222222222";"0.622222222222";"0.55";"40.0";"iphone";"26234.1666667";188327
7125;"NULL";"NULL";"2015-05-27";"34123";-1;114;1;"0.133333333333";"0.222222222222";"1.0";"1.0";"ipad";"NULL";34238
2308;"NULL";"NULL";"2015-05-26";"131991";-1;121;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"94988.0";226988
2013;"NULL";"NULL";"2015-05-26";"116867";0;1582;3;"0.355555555556";"0.355555555556";"0.684210526316";"19.0";"iphone";"25853.5";153575
5373;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.75";"4.0";"iphone";"NULL";133192
1088;"NULL";"NULL";"2015-05-27";"15642";0;5296;21;"0.511111111111";"0.511111111111";"0.379310344828";"58.0";"iphone";"5796.2";131870
6785;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.311111111111";"0.311111111111";"0.916666666667";"12.0";"ipad";"NULL";34278
8008;"NULL";"NULL";"2015-05-26";"102833";0;5663;7;"0.622222222222";"0.622222222222";"0.521739130435";"46.0";"ipad";"16346.1666667";202205
5042;"NULL";"NULL";"2015-05-27";"70408";1;413;1;"0.155555555556";"0.222222222222";"1.0";"2.0";"iphone";"NULL";70822
6692;"NULL";"NULL";"2015-05-27";"2330";0;8830;6;"0.555555555556";"0.822222222222";"0.592592592593";"27.0";"iphone";"14249.0";75532
2929;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"ipod";"NULL";208911
6683;"NULL";"NULL";"2015-05-27";"3782";0;10232;52;"0.666666666667";"0.888888888889";"0.4";"70.0";"iphone";"1222.98039216";68556
9597;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"ipad";"NULL";177106
4178;"NULL";"NULL";"2015-05-27";"28833";0;3644;1;"0.222222222222";"0.4";"0.272727272727";"11.0";"ipad";"NULL";32478
4033;"NULL";"NULL";"2015-05-26";"97243";0;4384;7;"0.444444444444";"0.444444444444";"0.785714285714";"14.0";"iphone";"1907.33333333";108688
2082;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";136153
8003;"NULL";"NULL";"NULL";"NULL";1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";84475
6273;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";190063
9347;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";219658
2816;"NULL";"NULL";"2015-05-27";"29531";0;553;3;"0.222222222222";"0.222222222222";"0.5";"6.0";"ipad";"3936.0";37387
429;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.75";"4.0";"ipad";"NULL";25642
7738;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"0.5";"4.0";"iphone";"NULL";102098
3876;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.355555555556";"0.355555555556";"0.571428571429";"14.0";"iphone";"NULL";97439
4121;"NULL";"NULL";"2015-05-27";"81897";0;3544;6;"0.222222222222";"0.333333333333";"0.5";"6.0";"ipod";"7511.6";120177
4139;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";174655
2842;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"0.833333333333";"6.0";"iphone";"NULL";216341
3361;"NULL";"NULL";"2015-05-27";"168";0;4446;4;"0.444444444444";"0.511111111111";"1.0";"11.0";"iphone";"28790.3333333";87231
6664;"NULL";"NULL";"2015-05-26";"170154";0;1640;5;"0.333333333333";"0.333333333333";"0.636363636364";"11.0";"ipod";"739.5";172898
4811;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";14933
1419;"NULL";"NULL";"2015-05-27";"21197";0;4893;7;"0.4";"0.444444444444";"0.458333333333";"24.0";"ipad";"20249.5";144547
6307;"NULL";"NULL";"2015-05-27";"11558";0;19991;24;"0.444444444444";"0.444444444444";"0.714285714286";"35.0";"iphone";"10700.8695652";257689
5357;"NULL";"NULL";"2015-05-27";"28072";0;3847;4;"0.266666666667";"0.444444444444";"0.666666666667";"9.0";"ipad";"31482.0";123890
468;"NULL";"NULL";"2015-05-27";"35964";0;3708;3;"0.4";"0.4";"0.5";"30.0";"ipad";"42290.5";121435
9483;"NULL";"NULL";"2015-05-25";"173249";0;1149;3;"0.222222222222";"0.288888888889";"0.75";"4.0";"ipod";"14200.5";201655
3314;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.177777777778";"0.177777777778";"0.142857142857";"7.0";"ipad";"NULL";109112
7415;"NULL";"NULL";"2015-05-26";"105231";-1;165;2;"0.155555555556";"0.155555555556";"0.5";"4.0";"ipad";"68447.0";105397
271;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";84818
8845;"NULL";"NULL";"2015-05-27";"4424";1;14803;8;"0.888888888889";"0.888888888889";"0.386666666667";"75.0";"iphone";"8372.42857143";63977
5730;"NULL";"NULL";"2015-05-27";"64502";-1;1678;9;"0.155555555556";"0.155555555556";"0.115384615385";"26.0";"ipad";"11455.875";156305
9402;"NULL";"NULL";"2015-05-27";"13776";0;4247;4;"0.444444444444";"0.844444444444";"0.619047619048";"21.0";"iphone";"5757.66666667";33372
8475;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";201600
5791;"NULL";"NULL";"2015-05-27";"9920";-1;108;1;"0.133333333333";"0.355555555556";"1.0";"1.0";"iphone";"NULL";10029
9296;"NULL";"NULL";"2015-05-26";"113854";0;4971;3;"0.666666666667";"0.666666666667";"0.634146341463";"41.0";"iphone";"84278.5";201307
4712;"NULL";"NULL";"2015-05-27";"20925";0;1719;4;"0.444444444444";"0.444444444444";"0.666666666667";"18.0";"iphone";"4737.66666667";35113
8059;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"iphone";"NULL";177297
6603;"NULL";"NULL";"2015-05-25";"189829";0;501;2;"0.333333333333";"0.333333333333";"0.777777777778";"9.0";"iphone";"92893.0";190331
8215;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";101250
2042;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.4";"0.5";"2.0";"ipad";"NULL";212
9647;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"iphone";"NULL";2949
1241;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";155558
1249;"NULL";"NULL";"2015-05-26";"128198";0;3302;2;"0.444444444444";"0.444444444444";"0.722222222222";"18.0";"ipad";"81865.0";210528
4716;"NULL";"NULL";"2015-05-27";"79267";0;12082;1;"0.311111111111";"0.311111111111";"0.6";"20.0";"ipad";"NULL";91350
7102;"NULL";"NULL";"2015-05-25";"214941";0;404;2;"0.2";"0.333333333333";"1.0";"4.0";"iphone";"43046.0";258116
8501;"NULL";"NULL";"2015-05-26";"111584";0;617;2;"0.288888888889";"0.288888888889";"1.0";"6.0";"ipad";"25422.0";112202
4464;"NULL";"NULL";"2015-05-26";"165064";0;426;2;"0.333333333333";"0.333333333333";"0.466666666667";"15.0";"ipad";"63681.0";165491
1796;"NULL";"NULL";"2015-05-27";"39290";0;3900;6;"0.333333333333";"0.333333333333";"0.733333333333";"15.0";"ipod";"14625.8";112859
4325;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.222222222222";"0.5";"6.0";"iphone";"NULL";120482
3503;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";192901
2971;"NULL";"NULL";"2015-05-27";"13490";0;1267;3;"0.222222222222";"0.666666666667";"1.0";"3.0";"iphone";"521.5";14839
9588;"NULL";"NULL";"2015-05-27";"28657";0;2515;5;"0.4";"0.4";"0.916666666667";"12.0";"iphone";"13602.75";83465
6038;"NULL";"NULL";"2015-05-27";"19952";0;977;2;"0.266666666667";"0.355555555556";"0.714285714286";"7.0";"iphone";"2345.0";22977
1776;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"0.5";"2.0";"iphone";"NULL";91606
8658;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.266666666667";"0.266666666667";"1.0";"5.0";"iphone";"NULL";1247
2981;"NULL";"NULL";"2015-05-25";"187667";-1;229;2;"0.155555555556";"0.155555555556";"0.666666666667";"3.0";"iphone";"236.0";187897
8552;"NULL";"NULL";"2015-05-27";"46992";0;3194;6;"0.4";"0.4";"0.466666666667";"30.0";"ipad";"32560.6";173015
4546;"NULL";"NULL";"2015-05-25";"193543";0;101;2;"0.177777777778";"0.177777777778";"0.5";"4.0";"ipad";"48657.0";193645
9249;"NULL";"NULL";"2015-05-27";"34588";-1;1798;3;"0.222222222222";"0.288888888889";"0.6";"5.0";"ipad";"10047.0";54936
5520;"NULL";"NULL";"2015-05-27";"24402";-1;659;2;"0.155555555556";"0.222222222222";"0.5";"6.0";"iphone";"4010.0";28417
9800;"NULL";"NULL";"2015-05-27";"11266";0;4673;18;"0.444444444444";"0.444444444444";"0.541666666667";"24.0";"iphone";"14275.2941176";253948
4099;"NULL";"NULL";"2015-05-27";"43430";0;7456;12;"0.333333333333";"0.333333333333";"0.395833333333";"48.0";"iphone";"6673.45454545";117855
6016;"NULL";"NULL";"2015-05-27";"14824";0;2240;8;"0.311111111111";"0.511111111111";"0.705882352941";"17.0";"iphone";"3077.0";37146
8894;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";116868
8437;"NULL";"NULL";"2015-05-25";"191662";-1;7;3;"NULL";"NULL";"NULL";"NULL";"ipad";"79.5";191762
16;"NULL";"NULL";"2015-05-26";"115579";0;315;3;"0.266666666667";"0.266666666667";"0.714285714286";"7.0";"iphone";"1236.5";118034
4930;"NULL";"NULL";"2015-05-27";"4835";0;1487;4;"0.333333333333";"0.355555555556";"0.5";"14.0";"iphone";"2360.66666667";12526
7602;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.222222222222";"0.555555555556";"0.75";"4.0";"iphone";"NULL";605
2240;"NULL";"NULL";"2015-05-25";"240549";0;372;3;"0.177777777778";"0.177777777778";"0.285714285714";"7.0";"iphone";"4697.0";243635
8143;"NULL";"NULL";"2015-05-27";"6142";0;456;3;"0.177777777778";"0.177777777778";"1.0";"3.0";"ipad";"2287.5";10720
366;"NULL";"NULL";"2015-05-25";"185699";-1;178;3;"0.133333333333";"0.133333333333";"0.333333333333";"3.0";"ipad";"5791.0";193738
22;"NULL";"NULL";"2015-05-26";"133105";0;890;3;"0.355555555556";"0.355555555556";"0.380952380952";"21.0";"iphone";"5109.0";143282
9215;"NULL";"NULL";"2015-05-25";"237101";0;342;3;"0.177777777778";"0.177777777778";"0.5";"6.0";"iphone";"4351.0";245798
2905;"NULL";"NULL";"2015-05-27";"24378";0;3495;3;"0.555555555556";"0.555555555556";"0.8";"20.0";"ipad";"53686.0";133941
3064;"NULL";"NULL";"2015-05-27";"77634";0;622;1;"0.222222222222";"0.222222222222";"1.0";"3.0";"ipod";"NULL";78257
7321;"NULL";"NULL";"NULL";"NULL";-1;0;1;"NULL";"NULL";"NULL";"NULL";"iphone";"NULL";70334
6148;"NULL";"NULL";"2015-05-25";"244415";-1;139;2;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"61554.0";244555
2746;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"ipad";"NULL";127280
8833;"NULL";"NULL";"2015-05-26";"139386";-1;2533;4;"0.177777777778";"0.177777777778";"0.0392156862745";"51.0";"ipad";"31370.0";216442
2243;"NULL";"NULL";"2015-05-27";"27961";0;4914;7;"0.6";"0.888888888889";"0.411764705882";"51.0";"iphone";"33977.3333333";232742
9257;"NULL";"NULL";"2015-05-27";"14689";0;319;3;"0.177777777778";"0.222222222222";"0.666666666667";"3.0";"ipad";"14440.0";43875
1777;"NULL";"NULL";"2015-05-27";"12982";0;8294;7;"0.222222222222";"0.444444444444";"1.0";"2.0";"iphone";"27431.0";179471
6286;"NULL";"NULL";"2015-05-27";"11635";0;6745;9;"0.488888888889";"0.555555555556";"0.516129032258";"31.0";"ipad";"11726.125";106692
9595;"NULL";"NULL";"2015-05-25";"212042";0;1400;3;"0.444444444444";"0.444444444444";"0.684210526316";"19.0";"iphone";"761.0";213498
5178;"NULL";"NULL";"2015-05-26";"122149";0;1524;3;"0.222222222222";"0.222222222222";"0.75";"4.0";"iphone";"1551.0";124772
6762;"NULL";"NULL";"NULL";"NULL";0;0;1;"0.177777777778";"0.177777777778";"1.0";"3.0";"iphone";"NULL";213728
9320;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"ipad";"NULL";94091
1173;"NULL";"NULL";"2015-05-27";"79461";-1;516;3;"0.133333333333";"0.133333333333";"0.5";"4.0";"iphone";"59345.5";198473
9007;"NULL";"NULL";"2015-05-25";"190421";0;414;2;"0.155555555556";"0.155555555556";"0.285714285714";"7.0";"iphone";"12309.0";190836
5000;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"1.0";"1.0";"iphone";"NULL";107709
1136;"NULL";"NULL";"2015-05-27";"48030";0;2065;6;"0.4";"0.4";"0.809523809524";"21.0";"iphone";"21024.6";153313
836;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"1.0";"2.0";"ipad";"NULL";99539
1785;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.155555555556";"0.155555555556";"0.5";"2.0";"iphone";"NULL";205264
2934;"NULL";"NULL";"2015-05-27";"10328";0;7666;12;"0.444444444444";"0.444444444444";"0.405405405405";"37.0";"ipod";"9313.36363636";113507
8927;"NULL";"NULL";"2015-05-27";"48352";1;3281;7;"0.4";"0.4";"0.714285714286";"35.0";"ipad";"14828.1666667";137425
4900;"NULL";"NULL";"NULL";"NULL";-1;0;1;"0.133333333333";"0.133333333333";"NULL";"NULL";"iphone";"NULL";208577
8818;"NULL";"NULL";"2015-05-27";"6027";-1;5343;9;"0.177777777778";"0.177777777778";"0.130434782609";"23.0";"iphone";"22566.875";186919
